,Images,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
193,ImageData/uh190.png,0.0030357155,-0.006325238,-0.009526138,0.008255217,-0.0049185306,0.00030141,0.0017187987,-0.0015754909,-0.0092338035,-0.0067400197,0.0022846519,0.0056942073,-0.007592195,0.0078086196,-0.008765577,0.006491752,5.0165477e-06,-0.0018277211,-0.0048132525,-0.00037081033,-0.010091116,-0.007856863,-0.0023974983,-0.006320883,-0.007385454,-0.0030222246,0.008530036,-0.0014538936,-0.01130669,-0.0062157433,-0.0036095197,-0.009321493,0.011817498,-0.009444139,-0.0016724165,0.004843645,-0.0047404887,-0.0076322346,-0.0042099827,-0.0037591266,-0.009116415,-0.006621768,0.006914642,0.011971351,-0.0027925784,0.009267826,-0.0020062122,0.006617254,-0.0054756342,8.9597735e-05,0.0021809803,-0.0014312813,0.0061292034,-0.010557863,0.00710983,-0.0039473334,0.0019488075,0.0077360864,0.0016761178,-0.0009758411,-0.0033400794,0.0012616996,0.0006179907,0.008609227,0.00015883117,0.0014220682,-3.977405e-05,0.008098056,0.004657475,-0.00837853,-0.0005612099,-0.0024908748,0.008159286,-0.002055615,0.009399802,-0.013772931,-0.009621204,-0.0022885369,-0.0034519732,0.00874277,-0.006887033,-0.0062030256,-0.017157052,-0.00040967017,0.0042273765,-0.0041187303,0.005783382,0.0046788356,0.012734006,0.0073986654,0.001694402,-0.0043875,-0.0051264972,0.007591777,-0.0035509996,-0.0072532007,0.006185379,0.007993247,0.013401878,-0.007695445,-0.006146958,0.008704267,-0.009271683,-0.00612362,0.0042731864,-0.010727864,0.0027905204,-0.009151423,-0.0048673237,0.005683098,0.0059767314,0.0051173014,-0.008928972,0.0047039716,-0.006689198,-0.00038793255,-0.0050868937,0.0066595557,0.007270668,-0.0071970257,-0.0033828344,-0.0029646242,-0.001720853,-0.0009385295,0.0003902787,0.005756943,0.0047351182,0.0072293314
194,ImageData/uh191.png,0.0028379522,0.0055922177,-0.002162552,0.00812192,0.007455715,-0.0003580466,-0.00265277,0.0013479412,0.0043484797,0.004151154,-0.0057652346,-0.001859313,-0.0015821386,-0.0020156798,-0.006994186,-0.004508792,-0.00052449806,-0.002108581,-9.15658e-05,0.004901167,-0.0050298846,0.0052361647,-0.003618372,-0.0019877977,-0.005417976,0.0031750803,-0.0061092814,-0.002256983,-0.009125803,0.0046269796,-0.0034647638,-0.008151965,0.0064922916,0.006900503,-0.0029596805,0.010452841,0.0032265498,0.003938211,0.006092133,-0.0025900516,0.0016885386,-0.0042803646,-0.00034266067,0.000691268,-0.00069737807,0.0014296499,-0.0049061803,-0.0040507982,0.0015376346,0.0022332084,0.0026656678,-0.0056462605,0.011237117,0.002600526,0.0042544473,-0.0017378875,0.0052237166,0.007555136,-0.0018398751,-0.0034891304,-0.0037959614,0.00252994,0.0007471199,0.0017715571,0.004788645,-0.0059091873,0.002606791,0.0067788097,-0.0015975658,-0.005616224,-0.0075596045,-0.006606504,0.0014222575,-0.003065584,-0.00014987287,-0.007395638,0.00398165,0.007915632,0.0005882957,0.00804381,0.0052512484,-0.0061832946,-0.0106046535,-0.0048986548,0.0035478685,0.006141766,0.005073861,0.0020233274,0.0018027059,0.002368382,-0.006627153,0.0050669955,-0.0076049194,0.0020541383,-0.0023896717,0.0050147437,0.007550071,0.0062766187,0.0009375499,-0.001067505,0.005738972,0.002648,0.0034248882,-0.0068294113,0.00542548,-0.008292418,0.003547758,0.0008067184,0.0028834895,0.0011161258,0.005552651,0.007437377,-8.210144e-05,0.0021260425,-0.00952163,-0.007201029,-0.004000061,0.009364384,-0.003925153,-0.0021628982,0.0011074253,0.0014466048,0.0003341261,-0.0054874225,0.0023720977,0.0036337457,-0.0061057075,-0.0009918665
195,ImageData/uh192.png,-0.0047501996,0.0013394901,-0.0017818715,0.005601206,-0.0005053529,0.0013859939,-0.00088258414,-0.0016231247,-0.0037733,-0.0009796612,0.003944316,0.0042616553,-5.652517e-05,-0.001589405,-0.004449211,-0.0035603894,0.0013181122,-0.0013991327,-0.0013233915,0.0031001081,0.00052010344,0.0006665411,-0.005304975,0.0013504626,0.00034013987,0.008104897,0.0010086964,-0.004300483,-0.008104053,-0.0024769644,0.00400581,-0.0041160397,0.010812571,0.0045060567,-0.0031811525,0.008578065,0.0026777412,0.0031832631,-0.0018905042,-0.007516484,0.004314568,-0.006508582,0.0048977053,0.0027956963,0.0012299512,-0.0005535421,0.0027319244,-0.006263463,0.007132474,0.0015335958,0.007217814,0.0045155077,0.0037201801,-0.0071595623,-0.0019908554,-0.0074611264,0.004101468,0.007506297,3.1961248e-05,0.0070714434,-0.0011990287,-0.00082437595,0.0032526054,0.0075347717,0.005746173,0.0056864414,-0.004066294,0.008603683,-0.004729477,-0.00063640147,-0.0037768409,-0.00025279462,0.0033919946,-0.00597404,0.0077163153,-0.009414573,-0.009011251,0.00010860743,-0.0077007636,-0.0033347171,-0.0019253243,0.006192009,-0.013459769,0.0002551295,0.0076314867,-0.006259559,0.00048513545,0.010535043,0.007889758,-0.0039206836,0.008114064,-0.0017337063,-0.0011511506,-0.0002830198,-0.005717017,-0.0061845165,-0.003122146,0.0038856093,0.00757699,-0.0049815974,0.0034874808,-0.0035385059,0.0012602075,-0.00464384,0.0068107876,0.0020349426,-0.0020727494,0.0024828035,0.0076294034,-2.6019214e-05,-0.00039159073,0.007400449,-0.0015095987,0.0084422445,0.0033596982,-0.0016504667,-0.010910048,0.004789973,0.0034000967,-0.008860278,0.002296668,-0.010208641,-7.656172e-05,-0.008304259,0.007736269,8.688793e-05,0.008838611,-0.008064346
196,ImageData/uh193.png,0.0010354691,-0.00021216628,-0.0027804135,-0.002068585,0.0017184041,-0.0037760928,0.00568961,0.0063292603,-3.7697497e-05,0.004093687,-0.00621109,0.011221728,0.0023737412,-0.0043451777,0.0044302954,-0.00011339318,-0.0032243934,-0.0076751807,0.0047542593,-0.00254198,-0.00971404,-0.002926969,-0.002303062,2.370587e-06,0.0059817405,0.003881154,0.006093766,-0.00622946,-0.001968129,0.005714311,-0.0034713226,-0.0044504553,0.013366663,-0.008411098,0.00078399427,0.0051081227,-0.0071346764,-0.0045595304,-0.00445266,-0.0008927345,0.002546234,-0.0053517018,0.00458578,-0.00079297705,0.006903245,0.0045295297,0.00512974,0.00070362695,0.00849995,-0.0035141692,0.0037625367,0.000877953,-0.00061230117,0.00075171894,0.0045374045,0.00083659077,0.011240719,0.0023997915,-0.0036437507,-0.00016422392,-0.0050104195,0.0069277906,0.010761071,0.006277924,-0.0007103534,-0.0005724578,-0.007618627,0.0046075284,0.007585037,-0.002260108,0.0030730614,-0.010459326,0.0009865686,0.00095374405,0.010640717,-0.0016377332,-0.010356081,0.004731461,-0.0024607764,-0.0006135686,0.0028551724,-0.0066872733,-0.0011425227,-0.0008649422,-0.0052740155,0.0051664915,-0.006419322,-0.002808236,-0.00076568994,0.0077533247,0.0052311043,-0.0033188853,-0.0067089447,0.0005497132,-0.004301294,-0.006372759,0.0019072249,0.007082931,0.012774674,-0.008337529,-0.0053036343,-0.0014790185,-0.0014166492,0.005666022,0.007359462,0.004654625,-0.0032616076,0.003083442,0.004739328,0.0060389843,-0.0027357682,-0.0012174194,0.0013177181,-0.0052868337,-0.0035248199,0.000112982154,-0.0034138628,0.0053227562,-0.0018041208,-0.0050673317,-0.0035994428,0.004261205,0.004360555,-0.001150364,0.0013444767,0.007868951,-0.002139434,-0.004231818
197,ImageData/uh194.png,0.00893583,0.0016751244,-0.004401543,0.0078030354,0.0071062194,-0.005727414,0.0017292255,0.0057283216,0.0024089564,-0.009233685,0.00025572488,0.004589801,-0.0033622284,-0.004820805,-0.0045855674,0.0035867314,-0.002479716,-0.010121417,-0.0011788846,-0.00056330656,-0.006058149,-0.007261478,0.0012432655,0.00036092743,-0.0060608624,-0.0029951914,0.006075138,-0.007911599,0.0029954338,0.006241285,-0.0073832455,-0.0019253896,0.0062363683,-0.0032307624,-0.009368681,0.008059202,0.0057454053,0.004407055,0.0025884747,-0.002307983,-0.005570845,0.0046629794,-0.0055313013,-0.0010894203,-0.005982263,0.0042732637,-0.009642771,0.0042331065,-0.004973566,-0.001757799,0.0050009843,-0.0055346987,0.010770236,-0.000713682,0.00890863,-0.005715973,-0.0016992296,0.007103812,0.003906916,0.0065093357,0.0027388474,0.008063924,0.0059917537,-0.0017600744,0.0015143474,0.0011054433,0.0061593326,0.0028775078,-0.0048566535,-0.006414729,0.0056478297,-0.009939489,0.0023640648,0.0058662477,0.009696412,-0.007242677,0.0016000009,-0.0005472791,-0.008242199,0.0045097545,-0.0053086895,-0.007679185,-0.0045094304,0.0038381908,0.008191799,4.3466287e-05,-0.008086736,0.0068440875,0.0044966578,0.004921798,0.0012976801,0.004282769,-0.0033098208,0.0082983775,-0.0018778027,-0.0030946718,0.0052194702,0.0033138173,0.010885027,0.0027199523,0.007951762,0.00324556,0.0037676715,-0.0030167953,-0.005409189,-0.0020051857,-0.0056831697,-0.008623931,0.0014084778,-0.00017715001,0.0046145692,0.00013155586,-0.009008992,0.009205708,0.00014036286,0.00063411787,-0.010299681,0.008198582,0.007764536,-0.0046964576,0.00490501,-0.0009982325,0.0087753,0.0017385606,-0.0037998317,0.008983303,-0.006383699,-0.003322695
198,ImageData/uh195.png,0.005178205,0.000309026,0.0008326259,0.0024281594,0.007894113,0.00081800745,0.0006158252,0.00499514,-0.004693824,0.0016800272,-0.0036710384,0.0037690536,-0.0011581484,0.0055767926,-0.00631183,-0.0014763569,0.0043473616,-0.0052575893,0.002046769,-0.0034413973,-0.012628186,-0.0062621897,0.0034138393,0.00180474,-0.008385421,0.009647001,-0.00019416658,-0.008311647,-0.009717299,-0.001735763,-0.002013251,-0.0040052366,0.014031133,0.0027254345,-0.004371627,0.012122747,0.0034103596,0.0047922833,-0.0027784412,-0.006947442,-0.009980148,-0.009212605,0.005031231,0.012014735,-0.0074627176,0.0027495685,-0.0062044347,-0.007539726,0.0071023987,-0.004925416,0.005968017,-0.005304908,0.006418386,-0.007339039,0.0012583985,0.003915856,0.004876181,-0.0011004013,-0.008236746,0.0036424983,-0.0026833443,-0.0027453052,0.013993303,0.012129286,-0.00066061964,0.001920869,-0.003844548,-0.0022193524,0.0033047893,-0.003573664,0.0022280219,-0.0007700086,0.011780752,0.0035437162,0.009274399,-0.0041894144,-0.006280253,0.0072993073,-0.007393103,0.004980466,0.0015710475,0.0021318563,-0.016717218,0.00725111,-0.003504073,0.001432769,-0.0045290496,0.010960988,0.002875038,0.00766186,-0.00024070998,-3.099096e-05,-0.0012315589,-0.0050663506,0.0014278253,0.004246839,0.004758694,0.001067017,0.013089496,-0.004329434,-0.007249595,0.009149878,-0.0080465935,0.003928778,0.0043131197,-0.007357525,-0.001938234,-0.009633678,0.0077858823,-0.0017492127,-0.009159601,-0.0024162375,-0.005061254,-0.002898268,-0.005895925,-0.007035285,0.0012881384,-0.0045409645,0.0022528348,-0.0101438165,-0.0018743064,0.0022772823,0.007177714,-0.009205907,0.008636883,0.00016183857,-0.0052685635,-0.0020901493
199,ImageData/uh196.png,-0.001969322,-0.006362788,-0.001005418,0.004977678,0.0023954469,-0.0023605167,-0.0020824375,-0.0019739238,2.3926856e-05,-0.010687764,-6.8705594e-05,0.0032525717,-0.0066850185,0.0027249183,-0.0044842935,-0.0023327365,-0.002794263,-0.006749814,0.004551164,0.0065258667,-0.005578283,0.002000403,-0.0042451727,0.00055543473,-0.0058412882,0.008368334,-0.0031863828,-0.009846281,-0.008278996,-0.0054626116,-0.010570548,0.0009826843,0.0147105735,0.004142556,0.0015212804,0.0057929074,0.0076362323,0.004794783,0.0013861178,-0.011051108,0.0022006528,0.0046930523,-0.0032790292,0.0039309924,-0.0059571904,-0.004917458,0.0042733285,0.006782208,0.0014733442,0.003596904,0.0020653796,0.002215451,-0.00088030443,-0.00977333,0.0039608944,0.007287738,0.008622224,0.0055491007,0.001985966,0.0017366864,-0.0037333756,0.0052089626,0.011824106,-0.0024659212,-0.005679607,0.0040231645,-0.005206672,0.001968977,-0.00014199912,0.006030486,0.003769036,-0.006288996,-0.004487244,-0.0044129808,0.011014967,-0.0070251725,-0.0035576625,-0.0030496048,-0.0023197646,0.002289224,-0.0052723736,0.003719023,-0.014349067,0.0059108655,-0.0027283772,-0.0012371782,-0.0023748544,0.0016092418,0.0048991097,0.00089059665,-0.0020667717,-0.0056024436,-0.00766346,0.00044185983,0.0010296116,-0.007167175,-0.002031763,0.005097725,0.009101324,-0.0022357309,0.0018460493,-0.0052400976,0.0031609486,0.0017827551,-0.0003522464,-0.0009756693,-0.00477456,-0.008764528,0.004858518,0.0045023803,0.0045544086,-0.0009444516,-0.0017885382,0.00914045,-0.0008856412,-0.0009413694,0.00048525713,-0.0005694189,-0.000454435,-0.0058104265,0.005079962,-0.0088863615,-0.002667829,-0.00768783,-0.002358972,0.0055123046,0.0030339318,0.0013872372
200,ImageData/uh197.png,0.0039211772,-0.0057499907,-0.0016519936,0.009373042,-0.005730588,-0.0030182276,0.0046005854,0.007989764,0.0049219127,0.0025881554,0.0060060266,0.010384054,-0.005149662,0.0041527622,0.00572304,0.009376242,0.0028565733,-0.0051414543,-0.0041311546,0.007868835,0.0041762614,-0.00606633,-0.00096625387,0.0023915316,0.0051854104,0.0065035434,0.005827921,-0.006615152,-0.010466375,-0.0032837507,-0.00030130678,0.0023657347,0.006544234,-0.0064691105,0.00034882833,0.003155856,0.005071669,-0.0025027231,-0.000572192,-0.008184646,-0.0034291472,-0.0034361077,0.0057707136,0.007920488,-0.0049044914,-0.0031186359,-0.00010675742,0.0002464623,-0.0012570833,0.0017284543,-0.00034553237,0.00605487,-0.0010201122,-0.00043782967,0.006427818,-0.0013414342,0.006607461,-0.0052040727,-0.005370802,-0.004071307,-0.0057020793,0.0003528369,0.012673477,0.008861939,0.0029548092,0.008850398,0.0007361804,-0.0015780019,0.00833264,0.006051085,-0.006918982,-0.010356708,0.00018146275,-0.0026492907,0.00543441,-0.009026362,-0.011748994,0.0076261093,-0.002835197,-0.0014469185,0.006641197,-0.0034108195,-0.013080596,0.006250728,0.0063307784,0.005349479,0.0026622654,0.008468253,0.011168954,0.008102219,0.00059141533,0.0013886108,-0.009691979,0.0020058083,8.717141e-05,0.0029335911,0.00060477195,-0.004095005,0.00721496,-0.0015917588,0.003782049,0.008983334,0.0055082277,-0.003370664,-0.0021906472,-0.0024600348,0.006465044,-0.006066173,-0.001800732,0.0026372015,0.0006889394,-0.0006791325,-0.0053049447,0.00010598975,0.00070314325,0.002707216,0.00043711474,-0.001539551,-0.0027888569,0.0035530166,9.70326e-05,0.0013649666,0.0005229808,0.0023355891,0.004126388,0.007615787,0.008276478,0.0026310054
201,ImageData/uh198.png,0.0003049558,-0.004365924,0.0025267955,0.0043438585,0.008282539,0.0026747396,-0.004097354,-0.004063995,-0.0063802353,-0.009744107,0.0042034565,0.0067025945,-0.006087155,-0.0058376854,-0.0028679338,0.010434863,-0.0011480523,0.0009936925,-0.009429506,-0.004331721,0.00079660356,-0.0061490727,0.0010963775,0.005599291,0.0043031266,0.005505333,-0.006036204,-0.0100218095,0.001126244,0.00635122,-0.007881654,0.005595028,0.01423196,-0.0053061917,-0.004505688,0.011010787,0.0009848431,0.0017764212,0.0041847266,-0.010536713,-0.005904374,-0.00068263453,0.0066620675,0.0006865434,-0.0017725384,-0.0022992424,-0.00026054416,-0.0036366459,0.0056197364,0.001198359,0.009669753,0.00086896564,0.013316172,0.0011796863,0.006905267,-0.0019701063,0.011606609,-0.0008749265,-0.0062969597,0.0023339975,0.0023745212,-6.706371e-05,0.00851964,0.008599423,0.0066498676,-0.005174684,0.0034181112,-0.0024304434,-0.0036004176,-0.0071128514,-0.008115232,-0.010969491,-0.0023960802,0.0008613268,0.007670553,-0.01390666,-0.0029159575,0.004727615,-0.009595941,0.0090506,-0.0011751611,-0.0034426674,-0.01124909,0.008620258,0.007073084,-0.0038345095,0.0034296825,0.011320211,0.00042568237,0.00961615,0.006415755,-0.0067225955,-0.0077187275,0.0055917557,0.006216318,-0.0060207336,0.0008003186,0.0027227441,0.010073218,-0.0025550998,0.00747866,0.0072379634,-0.008551663,-0.0016156816,-0.00053237483,0.003269131,-0.0026876745,-0.010343703,0.0035668483,0.010472648,-0.0041854843,0.004928308,-0.009115854,0.007211765,-0.010221339,-0.009387329,-0.0031135587,-0.0027464984,-0.001485951,0.0039719176,-0.0025943557,-0.007956958,-0.0010542849,-0.010196385,0.0069809924,0.010378935,0.006235509,0.0050246143
202,ImageData/uh199.png,0.010025594,-0.0035081957,0.0019061482,0.00603085,0.001979915,0.0020949233,0.0017359842,0.0045749457,-0.005368548,-0.009644898,-0.002148282,0.014235458,-0.0063740704,-0.005120113,-0.0068539535,0.009741366,-0.0009360762,0.0015277715,-0.0075225993,0.002462945,-0.010365299,-0.008040139,0.0060173646,-0.008095212,-0.008572959,0.010660981,0.002799508,-0.0072015882,-0.004935597,0.0032891433,-0.0026283467,0.0036414238,0.011171619,0.001642875,-0.0045876615,-0.0006297274,-0.0033723956,0.002183618,-0.0027019638,-0.013482869,-0.0053578136,0.0046597067,0.0035547116,0.012839895,0.00012456566,0.0042827134,-0.004026016,0.0052269134,-0.0036265084,-0.0008323976,0.010324095,0.0018550599,0.008767781,-0.012766733,0.008089629,0.0031447152,0.014959601,-0.0023811117,-0.009461932,0.011886902,-0.0010186642,0.0024112505,0.0007596668,0.0069685546,-0.004451699,-0.003155985,0.0030698942,0.0065212236,0.008267659,-0.0043332465,-0.010396932,-0.010668091,0.0039499896,-0.0048190467,0.011388147,-0.0077488767,-0.007843728,-0.00490812,-0.0023390676,0.009285558,-0.00073717313,0.005485929,-0.014959658,0.005756479,0.0033175787,-0.00070688216,0.003110229,-0.0008796209,0.009230972,0.008532157,-0.00478748,-0.0038479546,-0.004890567,-0.0049311905,-0.0005018569,-0.00247467,-0.003320742,0.0064638387,0.017613707,-0.0020593791,0.0063773324,0.007394904,0.0012574136,-0.003515046,0.0056792926,0.003999529,-0.0025934444,-0.008855299,0.0050446903,0.0018965986,-0.004627164,0.006220999,-0.0070206337,0.012217944,-0.005711441,-0.00843744,-0.00877876,-0.000812745,0.004379027,-0.0073660966,-0.0017652638,-0.004335079,0.0047707027,-0.007558747,-0.00030682082,-0.0007732098,0.007561101,-0.008087524
204,ImageData/uh200.png,0.007673132,0.007081697,0.0047532776,-0.004218922,-0.0064016245,-0.0036360584,-0.0027382143,0.004882847,-0.006462632,-0.008581129,-0.0033235394,0.01074696,-0.0052314587,0.0013197073,0.005859494,0.0052227657,-0.0009264181,0.005567842,-0.005569653,0.004515567,0.001289221,-0.0037212055,-0.001041635,-0.0072562695,-0.00046379448,-0.0007933253,0.008175849,-0.0055443356,-0.0068487604,0.00048029964,-0.008130487,-0.006984091,-0.001400764,-0.005499721,-0.0056155906,0.0007424351,-0.0017853613,0.004540234,0.0052625355,-0.0059149424,-0.0067547206,-8.12537e-05,-0.0033453791,0.0021006274,0.0054321806,0.003820237,-0.005920079,-0.0010793146,0.0007822887,-0.0070920805,0.010156969,0.007318746,0.0023434672,0.0025018863,0.0047913957,0.0070646573,0.0054626097,-0.0067181364,-0.0031781984,0.0044406564,-0.0010664515,0.0046532303,0.0053060413,0.0059369183,0.0046590576,0.005115227,-0.0045443987,0.0042564706,0.008851022,0.00045765366,-0.007296368,-0.008685491,0.0042119455,0.002965654,-0.00279445,-0.0026134283,-0.00614891,-0.003977384,-0.005359943,-0.0020692348,-0.007509501,-0.0036513535,-0.007352334,-0.0010984374,-0.0026079544,0.0056196176,0.0034869395,-0.0027908434,0.0026140276,0.00026379063,0.00476246,-0.0038056003,-0.0018747152,0.007926628,0.0006523713,0.0065366016,-0.0026797957,0.00033884635,0.0040414566,-0.0048473473,-0.0013911726,-0.0045487117,0.0024485115,0.0069857677,0.008620382,0.006034856,0.0072929,-0.007945134,-0.00429959,-0.00398594,-0.002747382,-0.0045321393,-0.0022978468,-0.0014012819,0.002671404,0.0037963118,-0.004311791,0.007363941,0.004815363,-0.006351536,0.00206282,0.0015123995,0.0020048916,0.0061098635,-0.0006581206,0.006111624,0.0036502662,0.004878454
205,ImageData/uh201.png,0.0051271035,0.007458081,-0.005735212,0.0036078028,0.0054776743,-0.0024065,0.0008863725,0.0028613755,-0.010033044,-0.0033783026,0.0033077432,0.006656024,-0.0042511993,-0.0073406165,-0.0027610192,0.0027934683,-0.0014671189,-0.0070608053,-0.00219722,0.004364928,-0.010630758,-0.00047101104,0.0031163238,-0.0051152697,-0.0071907328,-0.001035367,-0.006479121,-0.0096654715,-0.00053921837,-0.004493126,-0.0051408648,-0.009045661,0.014653554,-0.00013503825,-0.008649273,0.0002612875,-0.002535398,0.0009772013,0.007414148,-0.0012549559,-0.005097185,0.004328287,0.0084373085,0.0014599891,0.0043060565,0.008830511,-0.003950102,-0.0013294239,0.0013588956,-0.006732591,0.004134501,0.0027152253,0.014207747,-0.009642125,0.010371747,-0.00026096066,0.0036746557,-0.00013001243,-0.0014693241,0.011546367,0.001204504,0.0024815134,0.0073473607,0.0058100005,0.0067780153,-0.0012044508,-0.006940772,0.006357014,0.005767354,-0.007795966,-0.0043400493,0.003149981,0.00903016,-0.0006396277,0.011172294,-0.012764557,-0.0026463892,-0.0012566778,-0.008005244,0.00920383,0.007545996,0.00043079452,-0.0023776481,-0.00075870473,0.0003694406,-0.0022045956,0.001325679,0.0016814331,0.008853505,-0.0018860674,-0.0009385448,0.0026036801,-0.0017698272,-0.004020472,0.0049036117,0.001471408,0.0068354364,0.006390247,0.018781224,-0.011884812,0.0070982366,0.0032513936,-0.0035802228,-0.0064774803,0.010919498,-0.008179774,0.0071931756,0.0014558886,0.009213339,0.008527351,-0.0052186335,-0.0028886888,-0.002205293,0.0015181387,-0.008065583,-0.008357074,-0.0025817254,0.009840117,0.0010223205,-0.0010929985,0.0027786288,0.0035885968,0.0039477902,0.0012003885,-0.0051179444,-0.00085524574,0.0056765545,-0.0013936373
206,ImageData/uh202.png,0.00661131,-0.00094366045,-0.007223777,0.008372247,0.0068932604,-0.005574671,0.0026804472,-0.0050810506,-0.0058138943,0.00048556732,-0.004945314,-0.0038126926,0.0019931302,-0.00036899516,0.0048992187,-0.0010722382,0.007838812,-0.00036708693,-0.0023736057,-0.0052065095,-0.003823037,-0.0020723788,0.005325111,-0.007572208,-0.0008346118,0.0017391116,0.0037087826,-0.0048014857,-0.000116635216,0.0014769622,0.00053489866,0.0037253993,0.005849111,-0.002594177,-0.0014856595,0.0067792665,0.0015042475,0.00030935588,-0.00024720997,-0.0066261063,-0.0010889581,0.003029103,0.0065547675,0.0007100531,0.0023818233,-0.0013200642,0.0045592207,0.003745715,-0.006535668,0.007026693,0.008755267,-0.0029154427,-0.0032162457,-0.0025748885,-0.00049680064,0.0072798724,-0.0020597642,0.0074033053,-0.0067544025,-0.0034163934,-0.003271431,-0.004583127,0.000641628,0.0055155256,0.0025733875,-0.0058438345,-0.004736636,-0.0057414235,0.006925043,-0.0019165837,-0.008018102,0.00013420585,-0.0065705995,0.005408323,0.00021555935,-0.00831222,0.00078233925,0.0029272859,0.0065817926,0.0020305088,-0.005569295,-0.0071300636,-0.008053558,-0.00096770626,0.0005876593,0.0073137484,0.0060566613,-0.0038089145,-0.0018086225,-0.0061795223,-0.0049318383,-0.0016141013,0.005726955,-0.0035463022,-0.00678778,0.0068160533,0.0060272934,-0.004630973,0.001495175,-0.0080695655,-0.0020385978,-0.004116165,-0.0026604119,-0.003753563,-0.0069242073,-0.002791637,0.0033485335,-0.0049209245,0.0028263985,-0.003596738,-0.0014051074,0.0019517726,0.0011176271,0.0023780433,0.0063483045,-0.00058948575,-0.008703352,-0.007221249,0.0030210952,0.0023823294,-0.007665175,-0.0049576024,-0.0051674484,-0.0037616873,0.006315423,-0.004089628,-0.007292659,0.007227273
207,ImageData/uh203.png,0.0070194867,-0.005505665,-0.0046528764,-0.0027845465,-0.0049931724,0.00031197813,0.0032427064,-0.005707452,-0.009112302,-0.002016,0.005994678,0.010522371,-0.0022185068,0.0051973043,-0.003370405,-0.0016219425,-0.001982458,0.0007865662,-0.002061916,0.007951048,-0.0075106043,-0.007701147,0.00045391326,0.0057227146,-0.0010018745,-0.0007942118,0.008302476,-0.0031890748,-0.00817498,0.002466868,0.005185035,0.0067086853,0.0018475745,0.0033507673,-0.00014101014,-0.0023541376,0.004381682,0.0018614539,0.00379577,-0.0027587013,0.0010086149,-0.006530216,-0.005735574,0.010310377,0.0025093819,-0.0044300547,-0.0007084494,0.005509958,0.006047081,-0.007092933,0.008646397,-0.006010177,-0.00010915339,0.0005927017,0.0027187467,0.006468411,-0.0006743475,0.007788068,-0.002854692,0.0053312615,0.006562581,-0.0031382954,0.0060361368,-0.0030264622,-0.0006385326,0.0076820226,-0.0045060664,-0.0060151163,0.007127337,-0.0006238863,0.0054999106,-0.0023842484,0.006442885,-0.006233038,-0.003355543,-0.010349421,0.0025792154,-0.006614748,0.0017882795,-0.002597854,0.00750333,-0.001930497,-0.0060305353,0.0087102065,0.0034660466,-0.0038766367,0.005470363,0.008210663,0.007035417,0.004776962,0.0068069515,-0.001456691,-0.00747246,0.0058716717,0.0019057844,0.001660263,0.004111778,0.00071053515,0.009689252,4.4947792e-05,-0.0037466576,-0.0021545838,-0.005486225,-0.007264829,0.008491742,-0.006935536,-0.007388239,0.0020533544,0.0065263365,0.003216796,0.0058136946,-0.0037633362,0.005825617,0.007917822,0.002711915,-0.0019485819,-0.009597208,-0.0046956367,0.004992186,-0.0058224504,-0.0012822574,-0.0005802122,-0.0060772616,-0.007437552,0.0012090409,0.0044552274,-0.0009860129,-0.001125907
